Student ID	Cumulative GPA	Age	Total Course Credits
82614217	2.43	24	59
12941979	3.65	30	65
69322501	2.40	35	57
63900945	2.60	38	45
21210607	3.40	32	22
62369299	3.72	25	63
75326242	2.03	18	56
70006272	2.35	21	21
38331184	2.79	26	109
10817257	1.82	25	37
29452335	3.29	28	25
67473727	3.14	40	91
18082049	2.12	36	54
98876284	3.90	20	21
56703956	2.15	39	19
34055966	3.72	38	79
31664583	2.61	20	87
80168299	3.70	37	48
36146355	1.91	29	36
16349169	2.99	36	105
18484897	3.41	25	43
40513471	2.00	21	20
88387505	3.90	28	84
45485012	3.23	38	16
88415750	3.38	36	20
24210933	2.86	25	49
32746311	3.50	21	80
26699262	3.10	25	34
97067522	1.90	32	44
34594136	2.56	24	98
66069961	2.93	27	18
89097320	3.65	19	101
59537052	3.11	37	103
32690903	2.41	27	43
62502660	2.81	30	89
60962378	3.42	38	66
13040867	3.86	15	63
72603130	3.76	25	66
60701962	3.74	35	113
89934297	3.39	16	15
69419527	3.48	17	49
33682424	3.32	26	36
27594071	3.49	15	59
43279747	3.63	19	53
17615041	3.53	32	53
24849943	3.07	19	26
37462648	3.52	38	97
10607283	3.45	35	89
60341825	3.75	29	21
51708048	2.64	19	110
50539721	2.57	29	40
67085440	3.96	39	69
17061901	1.87	26	111
27682808	3.56	27	79
15532140	2.01	17	41
11206548	3.97	26	85
43427844	2.16	18	52
85274180	2.33	18	62
94863213	3.63	18	88
33386874	3.66	25	65
47423470	3.02	38	27
90576893	2.14	19	59
60666449	3.28	28	94
59956507	3.24	39	48
15434454	1.92	33	78
22769656	3.64	34	97
64174537	3.53	24	84
35422526	3.54	20	69
51427433	2.46	32	91
15048767	3.46	25	25
32612541	3.28	34	81
62490719	3.32	15	81
70060818	3.49	32	105
36646965	2.51	32	57
38797337	2.62	38	16
35128874	3.77	35	39
78445181	2.66	18	38
16679784	3.87	28	58
11429783	3.18	21	23
94970093	3.45	17	22
13293438	2.83	19	61
72843512	1.91	30	22
51914505	2.48	31	70
99621403	2.06	27	92
41718216	2.98	19	38
90129568	2.92	38	117
54445052	1.86	34	63
87059361	2.14	22	40
61888629	3.90	28	67
38173425	3.89	37	43
41747328	2.35	20	20
97529959	3.59	19	114
58969690	2.10	28	111
78454390	3.99	33	68
92767360	2.90	38	104
57830197	2.61	18	116
92020788	2.30	30	18
54767836	2.93	35	85
71294875	3.06	31	53
57754285	2.50	30	118
50373847	3.58	30	105
10707629	3.79	38	97
30337961	2.09	35	37
68493176	2.41	33	52
59361417	1.89	24	63
66764648	2.83	24	80
34689058	3.84	28	97
21862716	3.67	26	43
92626440	3.07	19	73
73636911	2.02	37	73
94799423	3.23	30	86
10042896	2.87	33	75
67043039	3.86	30	86
43817832	3.31	31	111
29262532	3.16	24	50
86089449	1.92	19	52
92157373	2.95	17	100
95797550	3.81	40	120
72312429	2.38	31	76
49110090	3.84	22	38
90986711	1.98	23	90
49730853	3.98	25	59
99465354	1.92	24	77
98251168	2.59	31	49
50305171	2.72	18	54
10030281	2.59	30	64
14399548	2.78	22	78
34745107	2.06	34	23
99332250	3.52	31	107
10808103	2.95	36	21
22915119	2.28	21	97
71270272	3.45	39	88
96177297	3.99	16	118
92344411	1.88	18	33
51762066	3.59	36	90
37702662	2.17	34	66
15866774	2.13	24	23
22117383	2.66	16	31
83425533	3.73	19	108
71653492	2.90	25	17
29027778	3.37	16	56
81892115	3.79	26	107
45120296	2.68	38	119
22643018	1.90	18	104
47963040	1.88	38	81
85142937	3.39	22	119
91940226	1.84	29	39
40472938	2.04	28	45
73032098	2.82	31	83
79022520	3.56	35	103
88677196	2.97	34	20
38715373	3.96	31	27
38396906	2.67	24	36
56413995	2.83	32	74
40782509	2.57	32	56
58274911	1.83	16	89
28239996	3.52	21	116
92354317	2.90	25	29
15993720	3.00	21	84
46775576	3.51	32	77
81005136	2.50	28	113
53878889	2.10	22	35
62495913	3.21	18	103
48695537	3.81	29	25
72152822	3.92	24	21
28948125	3.14	33	17
68280590	2.28	32	116
64769493	3.61	37	77
42340826	3.45	20	105
39965967	2.73	22	27
80855344	3.23	38	34
12572347	2.08	29	19
71425808	2.08	32	77
84429439	3.21	39	39
13817225	3.63	27	104
29807483	2.37	19	105
48512274	2.84	34	38
42272850	3.42	40	107
75913358	3.50	23	46
62600087	2.88	26	74
87747132	3.00	18	22
23377894	3.36	23	27
69703654	3.36	32	35
29745478	2.35	28	22
86673359	3.40	15	93
67653370	2.92	27	118
74039259	3.73	24	79
88611236	2.67	18	71
11777041	2.41	24	120
66371553	1.94	27	43
75853115	3.17	33	26
43860508	1.85	32	90
88210895	3.42	15	119
96551704	2.37	25	49
20964821	3.92	38	27
33651990	3.52	29	31
19941709	3.43	25	25
84883251	2.05	40	114
78597657	2.60	35	80
22022981	2.34	24	48
31256837	3.55	34	34
53110431	3.63	33	65
67876643	3.42	31	57
87702404	3.87	25	54
98205716	2.35	16	114
73784019	2.72	20	110
76731030	3.11	33	106
42784973	3.51	32	68
87470022	3.31	37	24
31841063	2.95	32	46
75963350	2.79	16	19
52930798	3.41	19	106
57382720	2.99	24	116
12898012	3.87	19	100
58646438	3.64	19	25
32319842	3.10	40	112
56627541	3.52	33	56
92401183	2.21	19	36
61381427	3.01	17	19
49756391	1.88	28	44
79970056	3.66	34	120
27344095	1.89	19	47
15371344	3.79	40	66
50629191	1.92	32	76
70808591	3.26	21	19
83172401	2.41	31	21
79309110	2.08	31	103
39609408	3.91	20	32
80605121	2.30	31	120
94513513	2.73	38	38
50952025	4.00	23	103
61340763	2.35	20	66
62460295	3.29	32	119
33832763	2.68	18	108
18273452	2.41	17	93
34539903	3.70	29	58
11257670	2.37	33	82
51418243	2.70	15	107
87770551	2.52	20	109
74038383	2.58	21	86
26354648	3.46	15	51
30425566	2.42	18	27
18097133	2.52	26	107
54491966	2.83	40	57
11488329	2.57	35	96
43968194	2.99	37	33
74835650	3.51	34	63
84213419	2.36	28	37
73712286	2.86	23	116
18259146	3.41	37	37
94450972	3.06	31	66
96291407	2.55	32	112
51829668	3.32	34	78
71508650	1.89	33	21
55238575	1.92	34	35
44815383	3.32	40	67
23324719	3.83	27	51
18636656	2.77	21	98
42100102	2.38	37	55
55910977	2.62	20	104
49205621	1.84	27	16
30307853	3.85	24	28
72761170	2.42	38	23
80616550	2.10	35	46
25464410	2.16	39	46
93992448	2.51	20	79
55292746	3.90	39	63
72091067	3.24	33	51
38639227	3.36	19	86
82180388	2.24	35	114
85609265	2.40	24	30
10355653	2.94	15	117
61308420	3.32	33	102
18407257	2.91	17	44
96972326	2.99	26	108
64857063	2.65	28	94
30394710	2.04	30	42
20466378	3.14	36	80
77751280	2.71	32	90
80524221	3.81	36	119
55691072	2.23	30	82
43527599	3.09	36	33
96855416	2.72	20	34
66361549	3.63	33	54
23229486	3.90	34	18
55377123	2.35	25	29
47632359	2.72	18	45
88480329	2.95	33	20
40123275	2.87	22	115
78309471	3.87	18	82
88160981	3.22	37	115
29044004	2.44	26	90
82986351	3.54	36	18
39051150	3.18	35	54
49001159	2.07	19	86
54338307	2.63	29	80
35033092	1.96	18	80
10282368	1.97	36	52
84060822	3.66	17	82
85858598	3.31	34	57
84451987	2.86	22	80
88566899	2.81	35	111
24707831	3.30	18	28
21514512	3.45	27	38
11523379	2.76	35	74
26881797	1.93	27	102
60888701	3.95	15	55
59127303	2.07	23	69
46096117	2.93	30	45
65357690	3.15	31	74
96142380	2.85	33	107
68274050	3.51	38	117
44068365	3.39	16	105
55366970	3.89	20	91
82368787	3.61	24	97
57610821	2.99	15	80
20190354	2.68	21	46
80264426	2.34	36	70
69759106	3.97	36	15
14688085	3.41	39	28
31915211	3.08	27	58
58356989	3.61	25	44
87825712	3.35	16	81
96052052	3.48	26	112
16465428	3.36	18	20
47801412	2.78	15	41
27961288	2.37	18	28
20123068	2.21	25	79
80820525	3.31	21	92
10666418	2.52	17	85
53694144	2.04	19	57
78448247	3.42	24	98
96779718	2.62	40	32
94252754	2.05	31	58
60728222	2.81	21	46
35020732	2.82	28	42
53607109	2.89	18	47
36055966	2.71	34	55
86086714	2.83	21	105
19305401	2.28	24	36
79298016	1.92	34	40
39420695	3.05	27	101
37570623	2.94	30	21
20332965	3.73	22	34
82867790	2.55	16	113
33488272	1.94	36	94
50858273	3.17	39	102
42454315	3.63	23	61
13503181	2.64	31	96
64229319	3.44	23	111
11697507	3.69	31	55
25056910	2.77	31	24
97585920	3.54	40	16
27480601	3.91	36	65
17321437	3.02	23	39
98824779	3.93	30	114
28456557	3.06	35	57
76651478	2.48	30	77
34252056	3.85	38	99
64759233	3.40	18	57
38950072	2.08	30	105
66436267	2.19	22	46
70589639	2.74	39	40
28896347	3.86	35	118
18705502	2.55	19	52
97199757	3.02	20	115
58141149	1.85	15	113
55088922	3.09	32	115
79819601	3.16	38	73
97651873	3.15	37	101
62569229	2.04	18	56
80562173	3.90	31	52
62056402	2.65	33	112
68313882	2.53	36	93
84523305	2.49	16	59
71782661	2.38	19	97
51575562	2.42	26	103
81755557	2.16	38	74
34760703	3.01	39	17
13320129	2.04	32	52
86399856	3.70	21	113
64116349	3.71	17	16
10892831	2.90	25	77
76331388	2.98	19	117
40629284	3.77	23	68
25683061	3.57	22	21
58879623	2.05	20	77
57508953	2.25	24	49
93685689	2.50	16	93
51867769	3.30	37	69
38303395	3.52	18	116
49319009	2.49	22	15
34851231	3.24	27	69
45936884	2.92	34	69
18661221	2.20	16	113
82627503	3.75	33	70
62279906	3.76	31	44
11528886	1.90	38	79
15238789	2.29	20	108
14044441	3.22	23	35
49804847	3.15	19	49
23896009	3.65	29	83
10139833	3.74	30	79
30887886	3.79	32	26
84194579	2.73	16	41
90662592	3.94	36	41
89518109	2.20	25	26
95218961	2.99	36	80
10473484	2.39	40	56
68887129	1.85	22	32
35905303	2.41	39	45
13778137	3.45	38	74
80403835	3.90	36	19
65183390	3.92	28	113
49142487	2.47	39	89
67138223	3.39	31	80
99088596	3.90	35	99
50530800	3.85	28	85
92198582	2.17	15	32
71561223	2.56	28	103
67086862	3.69	25	111
96581006	2.72	30	39
97913484	1.95	15	36
52166669	3.24	17	77
74182073	3.64	25	89
81923396	1.83	29	37
38170862	3.68	39	99
99070638	3.57	16	19
81982779	1.91	28	41
58157873	2.24	24	15
90102236	3.43	16	47
43043833	3.35	35	107
81259990	3.77	17	31
92197683	3.16	22	56
35525050	2.15	37	57
34780540	2.15	39	82
93601994	3.69	18	75
53968836	3.27	16	58
79375307	2.01	17	15
33274020	2.11	21	79
74975621	2.00	39	73
88798865	2.13	27	66
88965139	1.81	21	87
11991260	2.33	37	47
45438935	3.39	39	42
23516147	2.45	37	80
85657919	2.43	15	105
51603654	3.56	31	50
78131268	3.52	19	52
12206968	3.03	22	25
77958128	2.12	29	118
49997414	3.02	19	16
25322589	2.24	35	22
13027140	3.21	40	86
63139888	2.77	38	71
90634158	3.50	29	99
87264637	3.49	29	119
78419041	3.34	28	113
75615582	3.78	31	98
78091653	2.72	18	100
40545148	2.78	26	82
14929855	2.93	26	68
52534874	3.54	18	99
31906644	2.88	27	95
72042428	3.64	23	24
34775121	1.95	34	95
48996057	2.03	16	53
86116275	3.41	19	29
35001880	3.36	36	102
16224764	3.21	15	110
56787458	3.21	27	94
62122206	1.97	24	98
73541510	1.92	40	109
36286806	3.91	17	22
73247972	3.42	24	43
59554387	1.97	15	43
41656971	3.24	15	100
68668214	2.40	15	23
72345463	1.99	38	28
58191622	3.62	23	86
89903292	3.79	19	63
28680353	2.28	19	29
28596416	2.69	38	76
58358477	3.91	23	26
30217772	2.54	20	15
54730309	2.17	17	29
60635495	2.95	16	35
48560258	2.17	35	43
64547491	3.24	19	85
37699022	2.30	15	96
76370601	2.17	37	91
69009666	3.37	22	93
76262260	3.84	26	34
78077019	2.61	23	76
65543817	3.99	28	82
93121434	3.34	33	113
30796074	2.25	30	118
69101033	3.90	31	48
68921435	2.20	34	105
10800576	3.38	38	93
41380421	2.03	32	70
33045958	1.86	27	33
77992918	3.88	28	38
33747595	2.11	24	39
98693398	2.69	28	45
27311401	2.87	32	51
23086391	3.43	23	27
83952240	2.23	25	57
22886856	3.31	36	43
95826829	3.53	40	101
23084181	3.32	25	82
47639256	3.95	16	28
32650069	3.41	34	98
69930169	1.81	39	53
76182393	3.43	30	106
40762996	3.69	30	86
76953704	3.59	26	72
52173618	2.86	33	74
71441865	3.05	23	118
39735769	2.24	16	72
84210988	3.86	25	88
94466234	2.44	26	61
13959004	2.25	17	113
22271531	3.07	21	90
30500952	2.32	22	33
35706001	3.78	28	38
97317091	3.84	29	84
74920071	2.34	23	72
41043382	3.54	30	118
51826938	3.53	33	53
48636131	3.03	21	75
46118875	3.58	22	45
51416935	2.67	24	56
49965375	2.96	36	67
65074326	2.42	35	28
54476688	3.73	35	120
22766898	3.35	17	23
44119078	3.64	27	114
89559495	3.31	23	87
55361250	2.78	29	31
17497748	2.45	29	99
71468451	2.31	32	21
90438250	2.30	36	88
90900044	2.47	17	68
61556358	3.53	23	41
13033633	2.92	19	114
45759733	3.84	22	98
27130979	3.20	18	98
90008330	3.47	16	24
42390568	2.85	39	100
73359884	1.82	17	77
16782070	3.85	18	69
28008136	3.54	21	35
72822261	2.82	28	89
47882724	2.37	25	64
38819833	3.58	37	24
99449750	3.23	15	76
72207283	2.59	28	21
39423055	1.94	17	88
41847146	3.57	26	19
62716044	2.69	15	69
63557738	3.70	17	29
16396151	3.74	38	114
11175027	2.50	15	23
60697974	2.03	25	20
24564042	2.44	39	87
23968910	1.91	20	52
63558742	3.72	40	30
11407752	3.67	38	76
81453015	3.21	16	17
13520844	2.81	25	32
31314161	3.22	24	114
35445331	3.00	39	95
24782407	2.71	36	63
19341067	3.26	19	102
48109717	3.99	16	32
69241232	3.47	16	19
53754769	3.41	36	107
62214455	3.64	28	58
47718518	3.04	20	114
38402855	2.38	27	40
22622240	2.21	18	86
61505714	2.30	27	117
84606308	2.84	19	22
48165325	2.60	23	81
92535169	3.92	29	53
44356247	3.29	29	90
39036057	1.84	26	87
30719489	2.28	17	87
61160668	2.72	23	26
76069132	2.46	34	73
94860382	2.66	23	119
29545539	3.08	15	96
52103812	2.94	17	111
86754514	3.58	17	75
80076466	2.42	22	31
75792683	3.39	34	117
74359108	3.84	35	84
92751332	3.24	17	20
98489772	2.91	37	82
34447071	3.45	34	45
92844134	2.82	18	106
75260803	3.50	18	48
28343789	3.61	32	82
21429894	3.97	38	105
92762374	1.93	28	68
78429217	1.89	32	109
65603388	2.91	33	116
68590678	1.89	26	17
91772690	3.12	37	80
23782890	3.59	17	17
40326436	3.54	37	73
98859013	2.83	39	31
65406658	2.15	40	70
14081433	3.80	34	83
62610384	4.00	27	85
46747344	3.84	32	26
28865604	2.01	33	97
78343215	3.90	17	104
28654136	3.37	38	52
13798972	2.92	37	62
14354127	3.67	40	72
25678017	3.64	18	27
13375512	2.55	15	93
34585948	2.05	29	57
60054963	2.05	23	37
58164476	2.30	27	89
48519842	3.83	28	25
10098351	2.93	30	60
12443571	3.76	26	74
85900353	3.67	33	82
77840974	2.77	39	77
23181781	2.08	20	36
64264077	2.88	15	93
12829746	3.12	15	111
16684160	3.43	31	18
12616304	2.91	27	78
98160326	3.14	38	20
79709923	2.95	22	18
16800289	3.77	40	103
12138093	2.38	30	78
84397293	2.39	17	43
34722076	1.97	17	93
34902375	3.83	35	18
76185137	2.60	22	66
74128490	3.22	27	63
97271170	2.13	18	61
10701417	2.14	39	26
93782646	3.49	27	35
44470925	1.92	19	100
21420239	3.12	38	82
86801550	2.82	31	74
12162974	2.22	29	29
75587430	3.66	19	64
96934672	3.49	15	41
13638127	2.87	16	91
43677472	1.87	17	47
51133951	2.56	31	32
99660824	3.79	33	16
57114858	3.39	33	57
78160784	2.30	30	46
32087794	3.36	15	101
55117689	3.26	22	53
40973616	2.31	31	27
93545577	3.36	24	119
17978517	2.01	28	64
17989216	3.18	18	21
94902747	3.46	21	57
79582882	3.55	33	19
78177602	1.81	15	94
57099915	2.32	28	56
93620632	2.77	30	38
43909224	3.37	25	40
95056432	2.09	38	23
11770098	3.58	29	115
28639530	3.78	39	20
83313179	2.58	35	115
75442040	3.78	17	119
20588879	2.62	31	59
43730631	2.71	26	102
54589691	3.79	24	15
20881429	2.73	24	69
27823353	3.61	24	110
20291781	3.80	18	19
86463592	2.89	25	67
64261093	2.42	34	36
80398689	2.92	33	34
12658225	3.29	26	41
43659930	3.73	22	69
41205440	3.28	33	39
11677618	1.97	23	23
30754731	3.79	35	21
56171769	2.36	29	120
84547722	2.09	31	74
75028769	3.96	39	16
61881046	2.48	22	52
25741913	3.70	32	110
66288396	2.64	15	60
38132537	2.41	24	56
30298461	3.13	29	56
21332692	2.77	22	34
53224505	2.19	38	19
15753175	2.85	38	91
59311344	3.64	18	68
69044940	2.96	26	101
54190102	2.71	19	37
32137222	2.31	23	20
41504467	2.25	16	80
71997482	3.30	29	107
37101760	2.08	21	58
89059381	3.80	30	24
66745345	2.87	27	104
30918668	3.46	38	66
44576302	3.27	19	76
88790484	3.53	18	89
54899489	2.36	27	116
37551958	3.81	34	93
88642104	3.19	17	45
88917699	3.90	30	51
93683068	3.77	28	98
61081681	2.20	18	88
18477870	2.97	30	79
92696232	2.92	21	21
95641606	3.59	40	105
19910118	3.31	37	108
93956629	3.26	22	115
17427578	2.21	25	22
64476064	2.49	38	30
21704301	2.74	32	95
21174461	2.34	16	22
12715656	3.72	33	99
76364888	3.28	20	35
87070326	2.50	26	85
32682288	2.87	30	31
69536203	2.88	32	18
78887582	1.91	21	20
28236551	2.69	18	95
57233810	2.04	21	47
31203491	3.94	32	82
58847970	2.78	29	82
35397070	2.50	31	28
82487338	3.54	28	51
74649174	3.95	37	84
79955803	2.30	17	88
69902262	2.66	17	84
24773942	2.87	37	72
84714635	3.57	19	112
38508882	2.21	19	92
79304596	2.32	33	68
96383407	1.85	28	61
18888396	3.52	17	110
14273782	2.13	29	47
74071670	2.86	25	28
86890157	2.15	32	74
12956652	2.79	33	108
96574009	3.54	35	95
83927793	2.43	30	38
35236313	2.65	17	116
78722185	3.94	28	27
62548350	2.25	15	46
58123895	1.81	25	69
15092062	3.73	19	20
96793358	2.77	16	98
77009589	2.14	18	119
23207061	2.89	21	55
39553351	2.51	25	37
71513124	2.00	29	97
83561854	2.89	34	109
60631412	2.52	29	64
28917714	3.99	15	28
32621483	3.86	36	68
15324571	3.57	35	93
50522634	2.27	16	114
56037123	2.49	26	109
86812725	2.32	27	31
14666134	2.00	18	27
96727717	1.83	16	56
39796539	2.84	21	98
33173457	2.61	26	107
24975803	3.62	32	98
56442304	3.63	21	17
71310753	2.13	37	17
34933552	2.31	27	95
45316946	3.57	23	92
45001391	3.73	22	21
95538836	3.95	25	20
52154145	2.79	26	20
22347611	3.38	16	55
32373036	2.41	30	68
80934788	2.21	24	65
45443493	3.66	28	109
82486101	2.27	40	53
80512886	3.70	36	120
30570974	3.03	39	30
68723554	2.23	28	59
59674522	2.81	18	77
45384504	1.85	15	72
29918159	3.40	30	119
51393945	3.74	26	114
57607127	3.77	27	106
46826264	3.39	15	103
78057379	1.83	30	89
30584487	3.14	35	111
17292540	2.88	38	26
89683170	1.88	27	43
84822227	3.16	21	19
24104126	3.75	22	16
58873596	2.30	33	86
72133122	3.96	24	47
30718573	2.94	19	33
66428637	3.48	39	111
51641182	3.79	25	29
48006875	1.96	15	112
74222597	3.06	18	100
15603981	3.57	30	61
13065426	2.00	22	62
69545910	3.60	23	92
37288712	3.80	22	110
50787622	3.67	37	37
26359070	2.21	38	118
93488897	3.74	35	93
84551435	2.27	15	64
17484420	1.90	29	99
17011085	2.33	19	96
37953279	2.64	29	104
80568216	3.02	39	90
58021653	3.34	29	95
31299375	3.43	38	48
77723344	3.89	31	46
80297404	3.88	25	17
68405783	3.64	38	58
37773814	2.49	34	91
44507159	3.40	16	56
20566239	2.89	27	119
81675329	3.60	31	18
69626751	2.71	37	43
94100355	3.16	32	68
98228065	2.37	22	32
67893734	3.24	20	99
56293676	2.29	29	99
88097254	3.12	36	30
70085870	3.76	22	81
51756604	3.73	38	43
14544496	3.67	24	118
52278674	2.24	34	24
68441012	2.08	35	51
71111728	3.39	39	108
70134008	2.35	17	89
29418829	2.53	16	59
72316261	3.59	18	116
41106650	2.15	33	75
72921750	1.82	32	112
10501463	2.33	40	118
75575509	2.88	37	44
13890002	2.23	28	62
87219056	3.68	24	26
59610899	3.78	30	38
72169756	3.95	30	23
26997471	2.53	38	46
29909470	2.51	24	51
66289852	2.07	38	52
82031425	3.16	22	40
33498413	2.11	38	30
84649011	2.40	36	48
51239215	2.16	20	83
98099279	3.34	15	34
37940513	1.92	26	70
54066129	3.48	29	72
99070859	3.56	39	65
92244727	2.27	35	54
18566335	2.00	39	60
32636041	3.92	34	73
39220713	1.83	36	80
18799183	2.35	20	47
82819000	3.45	38	81
68252882	3.87	29	90
23889772	2.01	21	63
56234810	3.39	37	56
47707444	3.65	23	39
52933092	3.71	19	31
46927958	1.87	33	103
80649389	2.19	20	80
28439838	3.95	19	78
41243456	3.81	39	74
90353259	2.16	31	78
61915994	2.84	17	119
84512626	2.40	35	30
88136831	2.68	18	29
83084115	3.05	18	28
48005227	1.89	17	40
40202030	2.26	17	62
44097294	2.60	37	75
46672579	3.39	15	45
12212298	3.37	37	32
42688429	3.97	39	64
84312848	3.46	33	58
54808066	2.61	23	21
33103268	3.03	39	53
89165074	3.87	30	117
61906126	2.34	35	111
35646490	2.65	16	92
43172492	2.23	40	111
58610204	3.72	28	82
93693030	2.41	31	67
76420301	3.04	24	63
20679280	3.70	31	35
63672382	2.18	25	43
46787340	1.95	39	108
15231239	3.91	40	71
49172226	1.82	40	53
72208412	3.52	27	103
98037582	3.53	30	51
44428536	3.11	39	63
43679242	2.61	22	72
10546052	3.88	21	68
30148827	1.85	19	71
17351464	3.57	39	21
67392311	3.52	40	84
45632998	2.22	25	68
77759748	2.09	36	24
86370099	2.00	34	99
41842035	2.61	26	62
91167899	1.94	18	106
65228879	2.92	35	91
38474776	3.27	25	107
88261733	2.30	32	71
22147709	3.49	40	104
48738792	3.16	16	67
81340130	2.53	15	69
81939460	3.09	30	86
47890972	2.60	29	65
98807125	2.87	32	111
70155304	3.58	40	15
49023320	2.89	22	98
68720333	3.87	27	80
26085686	2.57	17	105
47380317	3.15	27	43
43700473	2.85	20	113
68011625	1.93	23	32
12164860	3.93	36	57
72374568	3.41	31	60
18150662	3.30	35	79
31983371	3.77	26	32
90852202	3.37	35	84
28285659	2.46	29	103
88221962	1.97	33	67
22788739	1.85	33	77
33854557	3.41	33	66
72459131	3.18	33	67
90938674	2.85	37	102
81624589	2.01	35	45
64734004	2.16	22	72
67928328	3.35	20	48
17496699	2.40	34	111
41707994	2.21	24	90
75742103	2.63	40	81
91321528	2.74	29	35
78343203	2.09	30	68
36404999	3.10	27	64
72398211	3.77	34	66
41873919	2.38	18	84
37869798	2.69	29	114
10689590	2.37	40	22
98079458	3.60	33	53
23333292	3.98	16	56
93651862	2.37	20	47
85897116	2.28	36	62
25745967	2.68	33	75
23052621	3.69	40	78
85567614	3.42	36	45
78588663	3.33	16	42
34850987	1.92	34	92
34823699	2.47	26	77
77780447	2.22	37	91
91101581	2.56	18	40
29279731	2.26	40	115
47967908	2.00	40	118
86716197	2.98	15	16
13369961	3.61	17	68
79656676	1.97	15	16
84179989	3.22	38	95
95453674	2.49	31	30
55720674	2.93	34	114
59042452	3.89	36	17
68475599	1.82	29	79
56076853	2.71	29	93
91210889	2.94	22	40
73191619	3.62	29	57
14831148	3.51	27	45
31278683	1.82	21	89
26754067	3.44	27	74
20874457	3.84	21	89
73477571	3.42	35	74
21377452	2.94	18	105
12670934	3.59	40	21
90988703	3.78	28	46
94136231	1.99	26	33
85339279	2.71	33	54
73370166	2.45	36	63
73290536	2.20	16	115
86985581	3.68	39	40
66545416	3.33	33	65
38911240	2.59	27	93
28870588	2.28	35	37
37745091	3.80	16	55
42018704	2.21	16	65
17415676	2.82	17	111
34857042	2.59	36	99
46063276	3.17	23	76
10853107	3.60	15	70
50414222	2.31	23	68
62983532	2.07	23	57
58085077	3.01	26	99
10879299	3.54	21	55
13904712	2.13	28	15
51772456	3.02	21	102
57669816	3.15	32	93
33339582	1.96	28	48
55542389	2.02	36	69
65025146	2.29	23	48
28088995	2.82	32	22
91320631	3.03	40	102
22349158	3.98	21	119
30549020	2.28	19	35
17119109	3.91	36	101
59148085	3.59	27	42
55050614	3.19	19	119
50495492	3.50	27	34
31505308	3.50	22	71
98991964	2.97	37	54
36309917	3.73	33	48
44089645	3.19	35	16
56317520	3.23	16	31
16611841	3.52	35	52
37351640	3.58	27	99
59038696	2.22	37	40
24512450	1.88	38	50
70471507	2.76	22	87
12805722	2.45	25	28
74450330	3.89	30	93
96642050	2.81	27	84
47737573	3.42	17	41
27277121	3.31	25	120
58026629	3.33	27	60
61271390	3.15	23	102
82882225	2.17	29	104
22325571	2.37	23	42
42273859	3.21	27	111
76061608	3.56	31	99
37040214	3.63	34	41
76073315	3.19	33	36
33902760	3.00	32	38
30412670	1.82	35	71
63164636	2.46	21	83
21527568	2.35	24	98
96400321	2.73	39	44
29044526	3.35	32	45
58368444	2.19	31	109
42697784	3.00	27	20
36789232	2.98	38	39
34544772	3.77	19	26
74637850	3.37	25	110
60818005	3.84	38	53
52828183	3.39	24	64
17267611	2.55	39	117
